RPM,MAP,Spark Knock R,Spark Knock F,
3649,42.4,0,0,
3651,42.4,0,0,
3687,42.03,0,0,
3620,36.5,0,0,
3626,36.87,0,0,
3622,36.5,0,0,
3619,36.5,0,0,
3608,36.5,0,0,
3610,36.13,0,0,
3604,36.5,0,0,
3594,36.5,0,0,
3596,36.5,0,0,
3594,36.5,0,0,
3591,37.61,0,0,
3615,47.94,0,0,
3610,54.58,0.75,1,
3611,55.69,0.75,1,
3619,55.69,0.75,1,
3616,55.32,0.75,1,
3618,55.32,0.75,1,
3629,55.32,0.75,1,
3631,55.69,0.75,1,
3632,54.95,0.75,1,
3632,54.58,0.75,1,
3629,53.47,0.75,1,
3635,52.73,0.75,1,
3634,51.26,0.75,1,
3634,51.26,0.75,1,
3639,50.52,0.75,1,
3639,50.15,0.75,0.75,
3639,49.41,0.5,0.5,
3646,49.41,0.25,0.25,
3642,49.41,0.5,0.5,
3639,49.41,0.75,0.75,
3646,50.15,0.75,0.75,
3645,49.41,0.5,0.5,
3647,49.41,0.5,0.5,
3646,49.78,0.5,0.75,
3647,49.04,0.5,0.5,
3642,48.68,0,0.25,
3646,47.94,0,0,
3644,46.83,0,0,
3646,46.09,0,0,
3639,45.72,0,0,
3646,46.09,0,0,
3647,44.62,0,0,
3633,44.62,0,0,
3638,43.88,0,0,
3635,43.51,0,0,
3647,42.03,0,0,
3630,38.71,0,0,
3626,39.08,0,0,
3628,39.08,0,0,
3621,39.08,0,0,
3623,39.82,0,0,
3617,39.82,0,0,
3619,40.19,0,0,
3607,40.19,0,0,
3600,39.82,0,0,
3602,39.82,0,0,
3595,40.19,0,0,
3594,39.82,0,0,
3593,39.82,0,0,
3595,40.56,0,0,
3586,40.19,0,0,
3588,39.82,0,0,
3592,39.82,0,0,
3586,39.82,0,0,
3585,41.3,0,0,
3591,47.57,0,0,
3591,49.78,0.75,0.75,
3612,52.37,0.75,1,
3614,53.1,0.75,1,
3607,53.84,0.75,1,
3614,54.58,0.75,1,
3617,56.06,0.75,1,
3617,55.69,0.75,1,
3631,57.9,0.75,1,
3630,57.9,0.75,1,
3628,57.53,0.75,1,
3639,57.9,0.75,1,
3648,57.9,0.75,1,
3642,58.27,0.75,1,
3646,59.38,0.75,1,
3651,59.01,0.75,1,
3659,59.01,0.75,1,
3656,58.64,0.75,1,
3655,59.38,0.75,1,
3666,59.01,0.75,1,
3662,59.01,0.75,1,
3672,58.27,0.75,1,
3671,59.01,0.75,1,
3681,58.27,0.75,1,
3683,59.01,0.75,1,
3688,58.64,0.75,1,
3692,58.64,0.75,1,
3704,58.64,0.75,1,
3701,58.27,0.75,1,
3715,58.27,0.75,1,
3722,57.9,0.75,1,
3726,57.53,0.75,1,
3723,57.53,0.75,1,
3726,57.53,0.75,1,
3729,57.53,0.75,1,
3727,57.53,0.75,1,
3731,57.16,0.75,1,
3732,56.06,0.75,1,
3733,52.37,0.75,1,
3735,51.63,0.75,1,
3738,52,0.75,1,
3746,50.89,0.75,1,
3740,49.04,0.25,0.5,
3745,49.41,0.5,0.5,
3739,49.04,0.25,0.25,
3739,49.04,0.25,0.5,
3739,49.41,0.25,0.5,
3738,49.41,0.25,0.25,
3737,48.68,0.25,0.25,
3742,49.41,0.25,0.5,
3740,49.78,0.5,0.75,
3742,51.63,0.75,1,
3746,52,0.75,1,
3747,52,0.75,1,
3749,51.63,0.75,1,
3747,52,0.75,1,
3754,51.26,0.75,1,
3753,51.63,0.75,1,
3752,51.26,0.75,1,
3757,51.63,0.75,1,
3756,50.89,0.75,1,
3752,50.89,0.75,1,
3759,51.26,0.75,1,
3758,51.26,0.75,1,
3762,50.89,0.75,1,
3780,50.89,0.75,1,
3763,48.68,0.25,0.25,
3765,49.04,0.25,0.25,
3763,49.78,0.5,0.25,
3767,50.15,0.75,1,
3765,49.78,0.75,0.75,
3766,49.78,0.75,0.75,
3770,49.41,0.5,0.5,
3764,48.31,0,0,
3770,48.31,0,0,
3788,48.31,0,0,
3773,47.94,0,0,
3776,49.04,0.25,0.25,
3778,49.78,0.75,0.75,
3776,50.52,0.75,1,
3774,50.15,0.75,1,
3780,50.15,0.75,1,
3778,50.15,0.75,1,
3772,50.15,0.75,1,
3778,49.41,0.5,0.75,
3781,49.04,0.25,0.25,
3781,49.41,0.5,0.5,
3775,49.04,0.5,0.5,
3781,49.04,0.25,0.25,
3782,48.68,0.25,0.25,
3780,49.41,0.5,0.5,
3782,49.04,0.25,0.25,
3783,49.04,0.25,0.25,
3782,48.68,0.25,0.25,
3783,49.04,0.25,0.25,
3783,49.04,0.25,0.25,
3783,48.68,0,0.25,
3784,48.68,0,0,
3784,48.31,0,0,
3783,48.31,0,0,
3780,46.83,0,0,
3780,46.46,0,0,
3780,46.46,0,0,
3776,46.09,0,0,
3777,46.46,0,0,
3775,46.46,0,0,
3773,46.46,0,0,
3777,43.14,0,0,
3768,41.67,0,0,
3763,41.67,0,0,
3763,41.3,0,0,
3765,40.56,0,0,
3749,40.19,0,0,
3750,38.34,0,0,
3752,37.61,0,0,
3738,35.39,0,0,
3676,25.06,0,0,
3648,24.32,0,0,
3685,23.95,0,0,
3682,24.32,0,0,
3675,23.95,0,0,
3656,20.63,0,0,
3652,19.16,0,0,
3610,19.52,0,0,
3642,19.16,0,0,
3597,19.16,0,0,
3601,19.16,0,0,
3589,21.37,0,0,
3578,24.32,0,0,
3580,27.64,0,0,
3630,30.23,0,0,
3596,36.13,0,0,
3573,40.56,0,0,
3560,42.77,0,0,
3562,44.62,0,0,
3557,47.57,0,0,
3571,49.41,0.5,0.5,
3567,50.15,0.75,0.75,
3565,50.52,0.75,0.75,
3567,50.15,0.75,0.75,
3570,50.15,0.75,1,
3566,50.15,0.75,1,
3566,50.15,0.75,0.75,
3558,50.52,0.75,1,
3562,49.78,0.5,0.75,
3558,50.15,0.75,1,
3555,50.15,0.75,1,
3556,50.15,0.75,1,
3566,50.15,0.75,1,
3565,49.41,0.75,0.5,
3567,49.78,0.5,0.5,
3566,49.41,0.5,0.5,
3566,49.04,0.25,0.5,
3562,49.04,0.25,0.25,
3564,49.78,0.5,0.5,
3567,49.04,0.25,0.5,
3570,49.04,0.25,0.25,
3567,48.68,0.25,0.25,
3570,49.41,0.5,0.5,
3566,49.41,0.25,0.5,
3579,48.68,0.25,0,
3569,49.41,0.5,0.5,
3569,49.78,0.25,0.25,
3567,49.41,0.25,0.5,
3574,50.15,0.75,1,
3579,51.26,0.75,1,
3580,53.84,0.75,1,
3585,55.69,0.75,1,
3590,56.06,0.75,1,
3591,57.16,0.75,1,
3597,58.64,0.75,1,
3597,59.75,0.75,1,
3599,59.38,0.75,1,
3606,59.01,0.75,1,
3608,59.01,0.75,1,
3611,60.85,0.75,1,
3617,60.85,0.75,1,
3620,59.75,0.75,1,
3625,60.48,0.75,1,
3627,60.48,0.75,1,
3634,60.85,0.75,1,
3641,60.48,0.75,1,
3639,60.11,0.75,1,
3649,60.11,0.75,1,
3651,60.48,0.75,1,
3650,60.11,0.75,1,
3658,60.11,0.75,1,
3665,59.75,0.75,1,
3667,59.75,0.75,1,
3675,59.75,0.75,1,
3678,59.75,0.75,1,
3684,59.75,0.75,1,
3692,60.11,0.75,1,
3688,59.75,0.75,1,
3694,59.38,0.75,1,
3680,52.37,0.75,1,
3703,51.26,0.75,1,
3680,52,0.75,1,
3686,44.99,0,0,
3673,41.3,0,0,
3680,44.25,0,0,
3681,47.2,0,0,
3678,47.57,0,0,
3679,48.31,0,0,
3677,48.31,0,0,
3680,48.68,0.25,0.25,
3679,48.68,0,0,
3680,48.31,0,0,
3692,52.73,0.75,1,
3691,52.73,0.75,1,
3696,52.73,0.75,1,
3699,53.1,0.75,1,
3699,53.1,0.75,1,
3701,52.73,0.75,1,
3706,52.73,0.75,1,
3711,53.1,0.75,1,
3713,53.1,0.75,1,
3716,53.1,0.75,1,
3717,52,0.75,1,
3722,52.73,0.75,1,
3717,52.37,0.75,1,
3716,52.37,0.75,1,
3718,50.15,0.75,0.75,
3716,49.04,0.25,0.25,
3713,49.78,0.5,0.75,
3716,48.68,0.25,0.25,
3723,48.68,0.25,0.25,
3719,48.68,0,0,
3717,48.68,0.25,0.25,
3720,47.94,0,0.25,
3716,47.94,0,0,
3721,47.57,0,0,
3718,47.2,0,0,
3716,47.2,0,0,
3718,46.83,0,0,
3719,47.2,0,0,
3714,46.83,0,0,
3717,46.83,0,0,
3718,46.83,0,0,
3715,45.72,0,0,
3707,44.62,0,0,
3710,44.62,0,0,
3709,44.62,0,0,
3701,44.62,0,0,
3706,44.62,0,0,
3706,44.62,0,0,
3701,44.62,0,0,
3705,44.62,0,0,
3700,44.62,0,0,
3697,44.62,0,0,
3698,44.99,0,0,
3695,44.99,0,0,
3695,45.72,0,0,
3695,46.83,0,0,
3700,48.68,0.25,0.25,
3701,53.1,0.75,1,
3701,52.73,0.75,1,
3708,53.1,0.75,1,
3709,53.1,0.75,1,
3711,53.47,0.75,1,
3716,54.21,0.75,1,
3722,54.21,0.75,1,
3720,53.84,0.75,1,
3722,54.21,0.75,1,
3721,53.47,0.75,1,
3723,53.1,0.75,1,
3728,52.73,0.75,1,
3729,53.1,0.75,1,
3729,53.47,0.75,1,
3732,53.1,0.75,1,
3736,53.1,0.75,1,
3733,53.47,0.75,1,
3741,52.73,0.75,1,
3739,52.73,0.75,1,
3739,52.73,0.75,1,
3746,52.73,0.75,1,
3747,52,0.75,1,
3749,52,0.75,1,
3750,52,0.75,1,
3750,51.63,0.75,1,
3755,51.26,0.75,1,
3755,51.26,0.75,1,
3754,51.26,0.75,1,
3757,51.26,0.75,1,
3759,51.63,0.75,1,
3762,51.63,0.75,1,
3763,51.26,0.75,1,
3767,51.26,0.75,1,
3768,50.89,0.75,1,
3767,51.26,0.75,1,
3777,51.26,0.75,1,
3772,51.63,0.75,1,
3775,51.26,0.75,1,
3776,51.26,0.75,1,
3780,50.89,0.75,1,
3775,51.26,0.75,1,
3778,51.63,0.75,1,
3777,51.26,0.75,1,
3782,51.63,0.75,1,
3776,51.26,0.75,1,
3782,51.26,0.75,1,
3784,50.89,0.75,1,
3781,51.63,0.75,1,
3786,51.26,0.75,1,
3789,51.26,0.75,1,
3788,51.26,0.75,1,
3785,51.26,0.75,1,
3792,50.15,0.75,1,
3786,49.78,0.5,0.75,
3785,49.41,0.5,0.5,
3784,47.94,0,0,
3785,47.57,0,0,
3782,47.2,0,0,
3783,46.46,0,0,
3781,46.09,0,0,
3781,46.46,0,0,
3777,46.46,0,0,
3775,46.46,0,0,
3772,46.46,0,0,
3772,46.09,0,0,
3771,46.46,0,0,
3767,46.46,0,0,
3773,46.09,0,0,
3770,46.46,0,0,
3769,46.09,0,0,
3771,46.46,0,0,
3764,46.09,0,0,
3763,45.72,0,0,
3763,45.72,0,0,
3764,45.35,0,0,
3757,45.35,0,0,
3754,44.25,0,0,
3745,43.14,0,0,
3754,36.87,0,0,
3748,37.97,0,0,
3743,39.82,0,0,
3740,40.56,0,0,
3731,42.03,0,0,
3729,42.4,0,0,
3723,42.03,0,0,
3716,42.77,0,0,
3716,42.4,0,0,
3715,42.4,0,0,
3705,42.77,0,0,
3705,42.4,0,0,
3701,42.77,0,0,
3702,42.4,0,0,
3694,42.4,0,0,
3697,43.14,0,0,
3693,42.77,0,0,
3688,42.77,0,0,
3683,42.77,0,0,
3681,43.14,0,0,
3685,42.4,0,0,
3682,43.14,0,0,
3677,42.77,0,0,
3674,42.77,0,0,
3677,42.77,0,0,
3675,44.62,0,0,
3680,47.2,0,0,
3680,50.52,0.75,0.75,
3690,55.32,0.75,1,
3695,59.01,0.75,1,
3698,61.59,0.75,1,
3703,62.33,0.75,1,
3704,63.07,0.75,1,
3710,62.7,0.75,1,
3715,62.7,0.75,1,
3709,58.27,0.75,1,
3711,55.69,0.75,1,
3718,56.42,0.75,1,
3705,37.24,0,0,
3560,18.05,0,0,
3597,17.31,0,0,
3628,16.57,0,0,
3544,16.2,0,0,
3394,15.84,0,0,
3223,16.2,0,0,
3068,16.2,0,0,
2911,16.2,0,0,
2771,15.84,0,0,
2634,15.84,0,0,
2626,15.84,0,0,
2717,16.94,0,0,
2845,19.52,0,0,
3305,19.89,0,0,
3764,20.26,0,0,
4055,23.95,0,0,
4040,29.86,0,0,
4126,35.02,0,0,
4020,38.71,0,0,
4048,39.82,0,0,
4019,40.56,0,0,
4040,40.56,0,0,
4037,43.88,0,0,
4046,46.46,0,0,
4060,50.89,0.75,0.5,
4066,53.47,0.75,1,
4069,53.84,0.75,1,
4078,54.21,0.75,1,
4093,48.68,0.75,1,
4045,40.93,0,0,
4068,39.45,0,0,
4057,39.08,0,0,
4061,39.08,0,0,
4061,39.08,0,0,
4067,39.08,0,0,
4062,39.08,0,0,
4061,36.13,0,0,
4031,32.81,0,0,
3912,19.89,0,0,
3985,18.79,0,0,
3952,19.16,0,0,
3931,17.31,0,0,
3921,16.57,0,0,
3925,16.2,0,0,
3909,15.84,0,0,
3885,15.84,0,0,
3868,15.47,0,0,
3845,15.47,0,0,
3827,15.47,0,0,
3802,15.47,0,0,
3778,15.47,0,0,
3765,15.47,0,0,
3746,15.47,0,0,
3774,19.52,0,0,
3696,25.43,0,0,
3763,26.9,0,0,
3788,30.23,0,0,
3707,35.76,0,0,
3729,36.5,0,0,
3719,36.87,0,0,
3721,37.61,0,0,
3717,38.34,0,0,
3711,38.71,0,0,
3716,39.45,0,0,
3735,39.45,0,0,
3709,39.82,0,0,
3731,40.93,0,0,
3718,43.51,0,0,
3735,44.62,0,0,
3723,44.62,0,0,
3732,44.62,0,0,
3745,47.57,0,0,
3733,47.57,0,0,
3752,46.83,0,0,
3748,47.2,0,0,
3748,47.57,0,0,
3759,46.83,0,0,
3761,47.2,0,0,
3763,46.83,0,0,
3765,47.2,0,0,
3764,46.83,0,0,
3775,46.83,0,0,
3766,47.2,0,0,
3780,46.46,0,0,
3781,46.83,0,0,
3785,47.2,0,0,
3787,48.31,0,0,
3787,50.52,0.5,1,
3783,50.52,0.75,1,
3793,50.15,0.75,0.75,
3786,50.89,0.75,1,
3807,50.15,0.75,1,
3798,50.15,0.75,1,
3799,50.15,0.75,1,
3810,48.68,0.5,0.5,
3808,48.68,0,0,
3811,48.31,0,0,
3811,48.31,0,0,
3816,47.57,0,0,
3797,43.51,0,0,
3785,36.87,0,0,
3775,30.96,0,0,
3632,16.94,0,0,
3739,16.57,0,0,
3680,16.2,0,0,
3663,16.2,0,0,
3651,15.84,0,0,
3633,15.47,0,0,
3592,15.47,0,0,
3580,15.1,0,0,
3549,15.47,0,0,
3534,15.1,0,0,
3513,15.47,0,0,
3474,15.1,0,0,
3349,15.47,0,0,
3184,15.47,0,0,
3038,15.84,0,0,
2868,15.84,0,0,
2714,15.47,0,0,
2569,15.84,0,0,
2446,15.84,0,0,
2409,16.2,0,0,
2470,16.2,0,0,
2580,16.2,0,0,
2719,15.47,0,0,
2866,15.47,0,0,
3009,15.47,0,0,
3141,15.47,0,0,
3297,15.47,0,0,
3420,15.47,0,0,
3458,15.1,0,0,
3407,15.1,0,0,
3352,15.1,0,0,
3299,15.47,0,0,
3242,15.1,0,0,
3188,15.47,0,0,
3148,15.47,0,0,
3084,15.84,0,0,
3034,15.47,0,0,
2973,15.47,0,0,
2862,15.84,0,0,
2689,15.47,0,0,
2540,15.84,0,0,
2375,16.2,0,0,
2251,16.94,0,0,
2123,17.68,0,0,
1992,18.79,0,0,
1860,21.74,0,0,
1733,23.95,0,0,
1789,24.32,0,0,
1901,21,0,0,
1940,21.37,0,0,
1976,20.63,0,0,
2053,19.89,0,0,
2096,19.52,0,0,
2178,19.16,0,0,
2275,17.68,0,0,
2357,17.31,0,0,
2418,16.94,0,0,
2490,16.2,0,0,
2506,16.2,0,0,
2477,16.2,0,0,
2405,16.2,0,0,
2329,16.57,0,0,
2276,16.94,0,0,
2205,17.31,0,0,
2151,17.68,0,0,
2086,18.42,0,0,
2031,18.79,0,0,
1876,21.37,0,0,
1743,23.95,0,0,
1811,22.48,0,0,
1760,81.52,0.75,1,
1823,100.34,0.75,1,
2379,30.23,0.75,1,
2387,18.05,0,0,
2296,17.68,0,0,
2181,18.05,0,0,
2093,19.16,0,0,
2011,20.63,0,0,
1946,20.63,0,0,
1868,22.11,0,0,
1811,23.95,0,0,
1740,25.43,0,0,
1713,25.06,0,0,
1633,26.9,0,0,
1613,26.9,0,0,
1544,27.27,0,0,
1481,28.75,0,0,
1488,27.64,0,0,
1406,28.75,0,0,
1397,28.38,0,0,
1334,28.38,0,0,
1349,28.38,0,0,
1284,28.01,0,0,
1270,28.75,0,0,
1268,28.01,0,0,
1225,29.49,0,0,
1189,30.6,0,0,
1237,29.86,0,0,
1221,28.38,0,0,
1205,29.49,0,0,
1204,29.12,0,0,
1185,30.23,0,0,
1201,28.38,0,0,
1187,28.75,0,0,
1181,30.6,0,0,
1199,28.75,0,0,
1177,29.12,0,0,
1168,30.6,0,0,
1206,28.75,0,0,
1179,30.23,0,0,
1178,30.6,0,0,
1203,29.12,0,0,
1198,29.12,0,0,
1183,30.23,0,0,
1183,29.12,0,0,
1169,29.49,0,0,
1173,30.23,0,0,
1172,29.49,0,0,
1154,30.23,0,0,
1174,30.23,0,0,
1197,28.75,0,0,
1173,29.86,0,0,
1179,30.6,0,0,
1167,29.86,0,0,
1170,29.12,0,0,
1144,29.86,0,0,
1134,30.23,0,0,
1155,29.86,0,0,
1157,28.75,0,0,
1126,30.23,0,0,
1115,30.6,0,0,
1112,29.49,0,0,
1073,30.96,0,0,
1066,31.7,0,0,
1105,29.86,0,0,
1074,30.23,0,0,
1064,31.7,0,0,
1095,30.23,0,0,
1086,30.6,0,0,
1059,31.33,0,0,
1077,31.33,0,0,
1094,30.23,0,0,
1059,31.7,0,0,
1051,32.07,0,0,
1072,30.6,0,0,
1059,31.33,0,0,
1032,31.33,0,0,
1045,32.07,0,0,
1081,30.96,0,0,
1026,32.81,0,0,
991,33.55,0,0,
1016,31.7,0,0,
1010,32.44,0,0,
980,33.18,0,0,
987,33.55,0,0,
1008,32.44,0,0,
1025,32.07,0,0,
1003,32.81,0,0,
996,33.55,0,0,
1041,32.07,0,0,
1009,32.07,0,0,
1008,33.18,0,0,
1031,32.44,0,0,
1019,32.07,0,0,
980,33.55,0,0,
998,33.55,0,0,
1015,33.18,0,0,
964,33.18,0,0,
991,33.55,0,0,
1029,32.44,0,0,
1014,32.44,0,0,
1008,33.18,0,0,
1016,32.81,0,0,
1020,32.81,0,0,
1027,32.44,0,0,
1043,32.44,0,0,
1047,32.07,0,0,
